,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2290,Centro-Oeste,MT,,51,,,,2023-01-16,3,3484466.0,870922,873,15058,8,,,
2291,Centro-Oeste,MT,,51,,,,2023-01-17,3,3484466.0,871345,423,15062,4,,,
2292,Centro-Oeste,MT,,51,,,,2023-01-18,3,3484466.0,871793,448,15066,4,,,
2293,Centro-Oeste,MT,,51,,,,2023-01-19,3,3484466.0,871793,0,15066,0,,,
2294,Centro-Oeste,MT,,51,,,,2023-01-20,3,3484466.0,872602,809,15067,1,,,
2295,Centro-Oeste,MT,,51,,,,2023-01-21,3,3484466.0,872602,0,15067,0,,,
2296,Centro-Oeste,MT,,51,,,,2023-01-22,4,3484466.0,872602,0,15067,0,,,
2297,Centro-Oeste,MT,,51,,,,2023-01-23,4,3484466.0,873359,757,15071,4,,,
2298,Centro-Oeste,MT,,51,,,,2023-01-24,4,3484466.0,873792,433,15073,2,,,
2299,Centro-Oeste,MT,,51,,,,2023-01-25,4,3484466.0,874122,330,15073,0,,,
2300,Centro-Oeste,MT,,51,,,,2023-01-26,4,3484466.0,874122,0,15073,0,,,
2301,Centro-Oeste,MT,,51,,,,2023-01-27,4,3484466.0,874779,657,15076,3,,,
2302,Centro-Oeste,MT,,51,,,,2023-01-28,4,3484466.0,874779,0,15076,0,,,
2303,Centro-Oeste,MT,,51,,,,2023-01-29,5,3484466.0,874779,0,15076,0,,,
2304,Centro-Oeste,MT,,51,,,,2023-01-30,5,3484466.0,875169,390,15078,2,,,
2305,Centro-Oeste,MT,,51,,,,2023-01-31,5,3484466.0,875399,230,15079,1,,,
2306,Centro-Oeste,MT,,51,,,,2023-02-01,5,3484466.0,875693,294,15079,0,,,
2307,Centro-Oeste,MT,,51,,,,2023-02-02,5,3484466.0,875693,0,15079,0,,,
2308,Centro-Oeste,MT,,51,,,,2023-02-03,5,3484466.0,876112,419,15080,1,,,
2309,Centro-Oeste,MT,,51,,,,2023-02-04,5,3484466.0,876112,0,15080,0,,,
2310,Centro-Oeste,MT,,51,,,,2023-02-05,6,3484466.0,876112,0,15080,0,,,
2311,Centro-Oeste,MT,,51,,,,2023-02-06,6,3484466.0,876541,429,15081,1,,,
2312,Centro-Oeste,MT,,51,,,,2023-02-07,6,3484466.0,876742,201,15083,2,,,
2313,Centro-Oeste,MT,,51,,,,2023-02-08,6,3484466.0,876836,94,15083,0,,,
2314,Centro-Oeste,MT,,51,,,,2023-02-09,6,3484466.0,876956,120,15083,0,,,
2315,Centro-Oeste,MT,,51,,,,2023-02-10,6,3484466.0,877055,99,15083,0,,,
2316,Centro-Oeste,MT,,51,,,,2023-02-11,6,3484466.0,877055,0,15083,0,,,
2317,Centro-Oeste,MT,,51,,,,2023-02-12,7,3484466.0,877055,0,15083,0,,,
2318,Centro-Oeste,MT,,51,,,,2023-02-13,7,3484466.0,877318,263,15084,1,,,
2319,Centro-Oeste,MT,,51,,,,2023-02-14,7,3484466.0,877389,71,15084,0,,,
2320,Centro-Oeste,MT,,51,,,,2023-02-15,7,3484466.0,877510,121,15084,0,,,
2321,Centro-Oeste,MT,,51,,,,2023-02-16,7,3484466.0,877510,0,15084,0,,,
2322,Centro-Oeste,MT,,51,,,,2023-02-17,7,3484466.0,877510,0,15084,0,,,
2323,Centro-Oeste,MT,,51,,,,2023-02-18,7,3484466.0,877510,0,15084,0,,,
2324,Centro-Oeste,MT,,51,,,,2023-02-19,8,3484466.0,877510,0,15084,0,,,
2325,Centro-Oeste,MT,,51,,,,2023-02-20,8,3484466.0,877510,0,15084,0,,,
2326,Centro-Oeste,MT,,51,,,,2023-02-21,8,3484466.0,877510,0,15084,0,,,
2327,Centro-Oeste,MT,,51,,,,2023-02-22,8,3484466.0,877510,0,15084,0,,,
2328,Centro-Oeste,MT,,51,,,,2023-02-23,8,3484466.0,878360,850,15087,3,,,
2329,Centro-Oeste,MT,,51,,,,2023-02-24,8,3484466.0,878360,0,15087,0,,,
2330,Centro-Oeste,MT,,51,,,,2023-02-25,8,3484466.0,878360,0,15087,0,,,
2331,Centro-Oeste,MT,,51,,,,2023-02-26,9,3484466.0,878360,0,15087,0,,,
2332,Centro-Oeste,MT,,51,,,,2023-02-27,9,3484466.0,878360,0,15087,0,,,
2333,Centro-Oeste,MT,,51,,,,2023-02-28,9,3484466.0,878360,0,15087,0,,,
2334,Centro-Oeste,MT,,51,,,,2023-03-01,9,3484466.0,878360,0,15087,0,,,
2335,Centro-Oeste,MT,,51,,,,2023-03-02,9,3484466.0,878360,0,15087,0,,,
2336,Centro-Oeste,MT,,51,,,,2023-03-03,9,3484466.0,878360,0,15087,0,,,
2337,Centro-Oeste,MT,,51,,,,2023-03-04,9,3484466.0,879415,1055,15090,3,,,
2338,Centro-Oeste,MT,,51,,,,2023-03-05,10,3484466.0,879415,0,15090,0,,,
2339,Centro-Oeste,MT,,51,,,,2023-03-06,10,3484466.0,879415,0,15090,0,,,
2340,Centro-Oeste,MT,,51,,,,2023-03-07,10,3484466.0,879415,0,15090,0,,,
2341,Centro-Oeste,MT,,51,,,,2023-03-08,10,3484466.0,879415,0,15090,0,,,
2342,Centro-Oeste,MT,,51,,,,2023-03-09,10,3484466.0,879415,0,15090,0,,,
2343,Centro-Oeste,MT,,51,,,,2023-03-10,10,3484466.0,879415,0,15090,0,,,
2344,Centro-Oeste,MT,,51,,,,2023-03-11,10,3484466.0,879415,0,15090,0,,,
2345,Centro-Oeste,MT,,51,,,,2023-03-12,11,3484466.0,879415,0,15090,0,,,
2346,Centro-Oeste,MT,,51,,,,2023-03-13,11,3484466.0,879415,0,15090,0,,,
2347,Centro-Oeste,MT,,51,,,,2023-03-14,11,3484466.0,879415,0,15090,0,,,
2348,Centro-Oeste,MT,,51,,,,2023-03-15,11,3484466.0,879415,0,15090,0,,,
2349,Centro-Oeste,MT,,51,,,,2023-03-16,11,3484466.0,879415,0,15090,0,,,
2350,Centro-Oeste,MT,,51,,,,2023-03-17,11,3484466.0,879415,0,15090,0,,,
2351,Centro-Oeste,MT,,51,,,,2023-03-18,11,3484466.0,879415,0,15090,0,,,
2352,Centro-Oeste,MT,,51,,,,2023-03-19,12,3484466.0,879415,0,15090,0,,,
2353,Centro-Oeste,MT,,51,,,,2023-03-20,12,3484466.0,879415,0,15090,0,,,
2354,Centro-Oeste,MT,,51,,,,2023-03-21,12,3484466.0,879415,0,15090,0,,,
2355,Centro-Oeste,MT,,51,,,,2023-03-22,12,3484466.0,879415,0,15090,0,,,
2356,Centro-Oeste,MT,,51,,,,2023-03-23,12,3484466.0,879415,0,15090,0,,,
2357,Centro-Oeste,MT,,51,,,,2023-03-24,12,3484466.0,879415,0,15090,0,,,
2358,Centro-Oeste,MT,,51,,,,2023-03-25,12,3484466.0,881108,1693,15094,4,,,
2359,Centro-Oeste,MT,,51,,,,2023-03-26,13,3484466.0,881108,0,15094,0,,,
2360,Centro-Oeste,MT,,51,,,,2023-03-27,13,3484466.0,881108,0,15094,0,,,
2361,Centro-Oeste,MT,,51,,,,2023-03-28,13,3484466.0,881108,0,15094,0,,,
2362,Centro-Oeste,MT,,51,,,,2023-03-29,13,3484466.0,881108,0,15094,0,,,
2363,Centro-Oeste,MT,,51,,,,2023-03-30,13,3484466.0,881108,0,15094,0,,,
2364,Centro-Oeste,MT,,51,,,,2023-03-31,13,3484466.0,881108,0,15094,0,,,
2365,Centro-Oeste,MT,,51,,,,2023-04-01,13,3484466.0,881651,543,15095,1,,,
2366,Centro-Oeste,GO,,52,,,,2023-01-01,1,7018354.0,1823980,0,27766,0,,,
2367,Centro-Oeste,GO,,52,,,,2023-01-02,1,7018354.0,1825687,1707,27768,2,,,
2368,Centro-Oeste,GO,,52,,,,2023-01-03,1,7018354.0,1828506,2819,27785,17,,,
2369,Centro-Oeste,GO,,52,,,,2023-01-04,1,7018354.0,1831341,2835,27807,22,,,
2370,Centro-Oeste,GO,,52,,,,2023-01-05,1,7018354.0,1833780,2439,27814,7,,,
2371,Centro-Oeste,GO,,52,,,,2023-01-06,1,7018354.0,1835853,2073,27824,10,,,
2372,Centro-Oeste,GO,,52,,,,2023-01-07,1,7018354.0,1841857,6004,27829,5,,,
2373,Centro-Oeste,GO,,52,,,,2023-01-08,2,7018354.0,1842218,361,27831,2,,,
2374,Centro-Oeste,GO,,52,,,,2023-01-09,2,7018354.0,1842944,726,27831,0,,,
2375,Centro-Oeste,GO,,52,,,,2023-01-10,2,7018354.0,1845807,2863,27831,0,,,
2376,Centro-Oeste,GO,,52,,,,2023-01-11,2,7018354.0,1848149,2342,27838,7,,,
2377,Centro-Oeste,GO,,52,,,,2023-01-12,2,7018354.0,1850316,2167,27854,16,,,
2378,Centro-Oeste,GO,,52,,,,2023-01-13,2,7018354.0,1852796,2480,27857,3,,,
2379,Centro-Oeste,GO,,52,,,,2023-01-14,2,7018354.0,1852796,0,27857,0,,,
2380,Centro-Oeste,GO,,52,,,,2023-01-15,3,7018354.0,1854646,1850,27858,1,,,
2381,Centro-Oeste,GO,,52,,,,2023-01-16,3,7018354.0,1855249,603,27859,1,,,
2382,Centro-Oeste,GO,,52,,,,2023-01-17,3,7018354.0,1856764,1515,27861,2,,,
2383,Centro-Oeste,GO,,52,,,,2023-01-18,3,7018354.0,1858927,2163,27867,6,,,
2384,Centro-Oeste,GO,,52,,,,2023-01-19,3,7018354.0,1860929,2002,27873,6,,,
2385,Centro-Oeste,GO,,52,,,,2023-01-20,3,7018354.0,1862817,1888,27885,12,,,
2386,Centro-Oeste,GO,,52,,,,2023-01-21,3,7018354.0,1864120,1303,27890,5,,,
2387,Centro-Oeste,GO,,52,,,,2023-01-22,4,7018354.0,1864285,165,27890,0,,,
2388,Centro-Oeste,GO,,52,,,,2023-01-23,4,7018354.0,1864810,525,27891,1,,,
2389,Centro-Oeste,GO,,52,,,,2023-01-24,4,7018354.0,1866926,2116,27896,5,,,
2390,Centro-Oeste,GO,,52,,,,2023-01-25,4,7018354.0,1869337,2411,27913,17,,,
2391,Centro-Oeste,GO,,52,,,,2023-01-26,4,7018354.0,1870741,1404,27913,0,,,
2392,Centro-Oeste,GO,,52,,,,2023-01-27,4,7018354.0,1872628,1887,27923,10,,,
2393,Centro-Oeste,GO,,52,,,,2023-01-28,4,7018354.0,1873285,657,27925,2,,,
2394,Centro-Oeste,GO,,52,,,,2023-01-29,5,7018354.0,1873390,105,27925,0,,,
2395,Centro-Oeste,GO,,52,,,,2023-01-30,5,7018354.0,1873659,269,27925,0,,,
2396,Centro-Oeste,GO,,52,,,,2023-01-31,5,7018354.0,1875015,1356,27938,13,,,
2397,Centro-Oeste,GO,,52,,,,2023-02-01,5,7018354.0,1875015,0,27938,0,,,
2398,Centro-Oeste,GO,,52,,,,2023-02-02,5,7018354.0,1876871,1856,27943,5,,,
2399,Centro-Oeste,GO,,52,,,,2023-02-03,5,7018354.0,1877882,1011,27954,11,,,
2400,Centro-Oeste,GO,,52,,,,2023-02-04,5,7018354.0,1878299,417,27964,10,,,
2401,Centro-Oeste,GO,,52,,,,2023-02-05,6,7018354.0,1878381,82,27964,0,,,
2402,Centro-Oeste,GO,,52,,,,2023-02-06,6,7018354.0,1878758,377,27967,3,,,
2403,Centro-Oeste,GO,,52,,,,2023-02-07,6,7018354.0,1879975,1217,27976,9,,,
2404,Centro-Oeste,GO,,52,,,,2023-02-08,6,7018354.0,1880995,1020,27979,3,,,
2405,Centro-Oeste,GO,,52,,,,2023-02-09,6,7018354.0,1882175,1180,27979,0,,,
2406,Centro-Oeste,GO,,52,,,,2023-02-10,6,7018354.0,1883369,1194,27987,8,,,
2407,Centro-Oeste,GO,,52,,,,2023-02-11,6,7018354.0,1884244,875,27989,2,,,
2408,Centro-Oeste,GO,,52,,,,2023-02-12,7,7018354.0,1884244,0,27989,0,,,
2409,Centro-Oeste,GO,,52,,,,2023-02-13,7,7018354.0,1884244,0,27989,0,,,
2410,Centro-Oeste,GO,,52,,,,2023-02-14,7,7018354.0,1884267,23,27997,8,,,
2411,Centro-Oeste,GO,,52,,,,2023-02-15,7,7018354.0,1886124,1857,28001,4,,,
2412,Centro-Oeste,GO,,52,,,,2023-02-16,7,7018354.0,1886954,830,28005,4,,,
2413,Centro-Oeste,GO,,52,,,,2023-02-17,7,7018354.0,1891004,4050,28009,4,,,
2414,Centro-Oeste,GO,,52,,,,2023-02-18,7,7018354.0,1891436,432,28011,2,,,
2415,Centro-Oeste,GO,,52,,,,2023-02-19,8,7018354.0,1891448,12,28011,0,,,
2416,Centro-Oeste,GO,,52,,,,2023-02-20,8,7018354.0,1891448,0,28011,0,,,
2417,Centro-Oeste,GO,,52,,,,2023-02-21,8,7018354.0,1891554,106,28011,0,,,
2418,Centro-Oeste,GO,,52,,,,2023-02-22,8,7018354.0,1891600,46,28011,0,,,
2419,Centro-Oeste,GO,,52,,,,2023-02-23,8,7018354.0,1892562,962,28014,3,,,
2420,Centro-Oeste,GO,,52,,,,2023-02-24,8,7018354.0,1893808,1246,28024,10,,,
2421,Centro-Oeste,GO,,52,,,,2023-02-25,8,7018354.0,1894822,1014,28024,0,,,
2422,Centro-Oeste,GO,,52,,,,2023-02-26,9,7018354.0,1894951,129,28024,0,,,
2423,Centro-Oeste,GO,,52,,,,2023-02-27,9,7018354.0,1895082,131,28026,2,,,
2424,Centro-Oeste,GO,,52,,,,2023-02-28,9,7018354.0,1896479,1397,28032,6,,,
2425,Centro-Oeste,GO,,52,,,,2023-03-01,9,7018354.0,1896776,297,28032,0,,,
2426,Centro-Oeste,GO,,52,,,,2023-03-02,9,7018354.0,1897788,1012,28034,2,,,
2427,Centro-Oeste,GO,,52,,,,2023-03-03,9,7018354.0,1898605,817,28036,2,,,
2428,Centro-Oeste,GO,,52,,,,2023-03-04,9,7018354.0,1900459,1854,28041,5,,,
2429,Centro-Oeste,GO,,52,,,,2023-03-05,10,7018354.0,1900459,0,28041,0,,,
2430,Centro-Oeste,GO,,52,,,,2023-03-06,10,7018354.0,1900459,0,28041,0,,,
2431,Centro-Oeste,GO,,52,,,,2023-03-07,10,7018354.0,1900459,0,28041,0,,,
2432,Centro-Oeste,GO,,52,,,,2023-03-08,10,7018354.0,1900459,0,28041,0,,,
2433,Centro-Oeste,GO,,52,,,,2023-03-09,10,7018354.0,1900459,0,28041,0,,,
2434,Centro-Oeste,GO,,52,,,,2023-03-10,10,7018354.0,1900459,0,28041,0,,,
2435,Centro-Oeste,GO,,52,,,,2023-03-11,10,7018354.0,1903288,2829,28045,4,,,
2436,Centro-Oeste,GO,,52,,,,2023-03-12,11,7018354.0,1903288,0,28045,0,,,
2437,Centro-Oeste,GO,,52,,,,2023-03-13,11,7018354.0,1903288,0,28045,0,,,
2438,Centro-Oeste,GO,,52,,,,2023-03-14,11,7018354.0,1903288,0,28045,0,,,
2439,Centro-Oeste,GO,,52,,,,2023-03-15,11,7018354.0,1903288,0,28045,0,,,
2440,Centro-Oeste,GO,,52,,,,2023-03-16,11,7018354.0,1903288,0,28045,0,,,
2441,Centro-Oeste,GO,,52,,,,2023-03-17,11,7018354.0,1903288,0,28045,0,,,
2442,Centro-Oeste,GO,,52,,,,2023-03-18,11,7018354.0,1906503,3215,28057,12,,,
2443,Centro-Oeste,GO,,52,,,,2023-03-19,12,7018354.0,1906503,0,28057,0,,,
2444,Centro-Oeste,GO,,52,,,,2023-03-20,12,7018354.0,1906503,0,28057,0,,,
2445,Centro-Oeste,GO,,52,,,,2023-03-21,12,7018354.0,1906503,0,28057,0,,,
2446,Centro-Oeste,GO,,52,,,,2023-03-22,12,7018354.0,1906503,0,28057,0,,,
2447,Centro-Oeste,GO,,52,,,,2023-03-23,12,7018354.0,1906503,0,28057,0,,,
2448,Centro-Oeste,GO,,52,,,,2023-03-24,12,7018354.0,1906503,0,28057,0,,,
2449,Centro-Oeste,GO,,52,,,,2023-03-25,12,7018354.0,1909208,2705,28077,20,,,
2450,Centro-Oeste,GO,,52,,,,2023-03-26,13,7018354.0,1909208,0,28077,0,,,
2451,Centro-Oeste,GO,,52,,,,2023-03-27,13,7018354.0,1909208,0,28077,0,,,
2452,Centro-Oeste,GO,,52,,,,2023-03-28,13,7018354.0,1909208,0,28077,0,,,
2453,Centro-Oeste,GO,,52,,,,2023-03-29,13,7018354.0,1909208,0,28077,0,,,
2454,Centro-Oeste,GO,,52,,,,2023-03-30,13,7018354.0,1909208,0,28077,0,,,
2455,Centro-Oeste,GO,,52,,,,2023-03-31,13,7018354.0,1909208,0,28077,0,,,
2456,Centro-Oeste,GO,,52,,,,2023-04-01,13,7018354.0,1912646,3438,28097,20,,,
2457,Centro-Oeste,DF,,53,,,,2023-01-01,1,3015268.0,888063,0,11838,0,,,
2458,Centro-Oeste,DF,,53,,,,2023-01-02,1,3015268.0,888674,611,11838,0,,,
2459,Centro-Oeste,DF,,53,,,,2023-01-03,1,3015268.0,889272,598,11838,0,,,
2460,Centro-Oeste,DF,,53,,,,2023-01-04,1,3015268.0,889726,454,11838,0,,,
2461,Centro-Oeste,DF,,53,,,,2023-01-05,1,3015268.0,890091,365,11838,0,,,
2462,Centro-Oeste,DF,,53,,,,2023-01-06,1,3015268.0,890400,309,11838,0,,,
2463,Centro-Oeste,DF,,53,,,,2023-01-07,1,3015268.0,890400,0,11838,0,,,
2464,Centro-Oeste,DF,,53,,,,2023-01-08,2,3015268.0,890400,0,11838,0,,,
2465,Centro-Oeste,DF,,53,,,,2023-01-09,2,3015268.0,890907,507,11838,0,,,
2466,Centro-Oeste,DF,,53,,,,2023-01-10,2,3015268.0,891246,339,11838,0,,,
2467,Centro-Oeste,DF,,53,,,,2023-01-11,2,3015268.0,891531,285,11838,0,,,
2468,Centro-Oeste,DF,,53,,,,2023-01-12,2,3015268.0,891783,252,11838,0,,,
2469,Centro-Oeste,DF,,53,,,,2023-01-13,2,3015268.0,892073,290,11838,0,,,
2470,Centro-Oeste,DF,,53,,,,2023-01-14,2,3015268.0,892073,0,11838,0,,,
2471,Centro-Oeste,DF,,53,,,,2023-01-15,3,3015268.0,892073,0,11838,0,,,
2472,Centro-Oeste,DF,,53,,,,2023-01-16,3,3015268.0,892440,367,11838,0,,,
2473,Centro-Oeste,DF,,53,,,,2023-01-17,3,3015268.0,892672,232,11838,0,,,
2474,Centro-Oeste,DF,,53,,,,2023-01-18,3,3015268.0,892953,281,11838,0,,,
2475,Centro-Oeste,DF,,53,,,,2023-01-19,3,3015268.0,893082,129,11838,0,,,
2476,Centro-Oeste,DF,,53,,,,2023-01-20,3,3015268.0,893250,168,11838,0,,,
2477,Centro-Oeste,DF,,53,,,,2023-01-21,3,3015268.0,893250,0,11838,0,,,
2478,Centro-Oeste,DF,,53,,,,2023-01-22,4,3015268.0,893250,0,11838,0,,,
2479,Centro-Oeste,DF,,53,,,,2023-01-23,4,3015268.0,893462,212,11838,0,,,
2480,Centro-Oeste,DF,,53,,,,2023-01-24,4,3015268.0,893608,146,11838,0,,,
2481,Centro-Oeste,DF,,53,,,,2023-01-25,4,3015268.0,893702,94,11838,0,,,
2482,Centro-Oeste,DF,,53,,,,2023-01-26,4,3015268.0,893799,97,11838,0,,,
2483,Centro-Oeste,DF,,53,,,,2023-01-27,4,3015268.0,893878,79,11838,0,,,
2484,Centro-Oeste,DF,,53,,,,2023-01-28,4,3015268.0,893878,0,11838,0,,,
2485,Centro-Oeste,DF,,53,,,,2023-01-29,5,3015268.0,893878,0,11838,0,,,
2486,Centro-Oeste,DF,,53,,,,2023-01-30,5,3015268.0,894075,197,11838,0,,,
2487,Centro-Oeste,DF,,53,,,,2023-01-31,5,3015268.0,894159,84,11838,0,,,
2488,Centro-Oeste,DF,,53,,,,2023-02-01,5,3015268.0,894286,127,11838,0,,,
2489,Centro-Oeste,DF,,53,,,,2023-02-02,5,3015268.0,894481,195,11838,0,,,
2490,Centro-Oeste,DF,,53,,,,2023-02-03,5,3015268.0,894550,69,11838,0,,,
2491,Centro-Oeste,DF,,53,,,,2023-02-04,5,3015268.0,894550,0,11838,0,,,
2492,Centro-Oeste,DF,,53,,,,2023-02-05,6,3015268.0,894550,0,11838,0,,,
2493,Centro-Oeste,DF,,53,,,,2023-02-06,6,3015268.0,894727,177,11838,0,,,
2494,Centro-Oeste,DF,,53,,,,2023-02-07,6,3015268.0,894838,111,11838,0,,,
2495,Centro-Oeste,DF,,53,,,,2023-02-08,6,3015268.0,894886,48,11838,0,,,
2496,Centro-Oeste,DF,,53,,,,2023-02-09,6,3015268.0,895042,156,11838,0,,,
2497,Centro-Oeste,DF,,53,,,,2023-02-10,6,3015268.0,895081,39,11838,0,,,
2498,Centro-Oeste,DF,,53,,,,2023-02-11,6,3015268.0,895081,0,11838,0,,,
2499,Centro-Oeste,DF,,53,,,,2023-02-12,7,3015268.0,895081,0,11838,0,,,
2500,Centro-Oeste,DF,,53,,,,2023-02-13,7,3015268.0,895171,90,11839,1,,,
2501,Centro-Oeste,DF,,53,,,,2023-02-14,7,3015268.0,895232,61,11839,0,,,
2502,Centro-Oeste,DF,,53,,,,2023-02-15,7,3015268.0,895278,46,11839,0,,,
2503,Centro-Oeste,DF,,53,,,,2023-02-16,7,3015268.0,895635,357,11843,4,,,
2504,Centro-Oeste,DF,,53,,,,2023-02-17,7,3015268.0,896057,422,11843,0,,,
2505,Centro-Oeste,DF,,53,,,,2023-02-18,7,3015268.0,896057,0,11843,0,,,
2506,Centro-Oeste,DF,,53,,,,2023-02-19,8,3015268.0,896057,0,11843,0,,,
2507,Centro-Oeste,DF,,53,,,,2023-02-20,8,3015268.0,896057,0,11843,0,,,
2508,Centro-Oeste,DF,,53,,,,2023-02-21,8,3015268.0,896057,0,11843,0,,,
2509,Centro-Oeste,DF,,53,,,,2023-02-22,8,3015268.0,896057,0,11843,0,,,
2510,Centro-Oeste,DF,,53,,,,2023-02-23,8,3015268.0,896716,659,11843,0,,,
2511,Centro-Oeste,DF,,53,,,,2023-02-24,8,3015268.0,896808,92,11843,0,,,
2512,Centro-Oeste,DF,,53,,,,2023-02-25,8,3015268.0,896808,0,11843,0,,,
2513,Centro-Oeste,DF,,53,,,,2023-02-26,9,3015268.0,896808,0,11843,0,,,
2514,Centro-Oeste,DF,,53,,,,2023-02-27,9,3015268.0,897058,250,11843,0,,,
2515,Centro-Oeste,DF,,53,,,,2023-02-28,9,3015268.0,897174,116,11844,1,,,
2516,Centro-Oeste,DF,,53,,,,2023-03-01,9,3015268.0,897474,300,11844,0,,,
2517,Centro-Oeste,DF,,53,,,,2023-03-02,9,3015268.0,897754,280,11844,0,,,
2518,Centro-Oeste,DF,,53,,,,2023-03-03,9,3015268.0,897897,143,11844,0,,,
2519,Centro-Oeste,DF,,53,,,,2023-03-04,9,3015268.0,898072,175,11845,1,,,
2520,Centro-Oeste,DF,,53,,,,2023-03-05,10,3015268.0,898072,0,11845,0,,,
2521,Centro-Oeste,DF,,53,,,,2023-03-06,10,3015268.0,898072,0,11845,0,,,
2522,Centro-Oeste,DF,,53,,,,2023-03-07,10,3015268.0,898072,0,11845,0,,,
2523,Centro-Oeste,DF,,53,,,,2023-03-08,10,3015268.0,898072,0,11845,0,,,
2524,Centro-Oeste,DF,,53,,,,2023-03-09,10,3015268.0,898072,0,11845,0,,,
2525,Centro-Oeste,DF,,53,,,,2023-03-10,10,3015268.0,898072,0,11845,0,,,
2526,Centro-Oeste,DF,,53,,,,2023-03-11,10,3015268.0,898604,532,11847,2,,,
2527,Centro-Oeste,DF,,53,,,,2023-03-12,11,3015268.0,898604,0,11847,0,,,
2528,Centro-Oeste,DF,,53,,,,2023-03-13,11,3015268.0,898604,0,11847,0,,,
2529,Centro-Oeste,DF,,53,,,,2023-03-14,11,3015268.0,898604,0,11847,0,,,
2530,Centro-Oeste,DF,,53,,,,2023-03-15,11,3015268.0,898604,0,11847,0,,,
2531,Centro-Oeste,DF,,53,,,,2023-03-16,11,3015268.0,898604,0,11847,0,,,
2532,Centro-Oeste,DF,,53,,,,2023-03-17,11,3015268.0,898604,0,11847,0,,,
2533,Centro-Oeste,DF,,53,,,,2023-03-18,11,3015268.0,899326,722,11853,6,,,
2534,Centro-Oeste,DF,,53,,,,2023-03-19,12,3015268.0,899326,0,11853,0,,,
2535,Centro-Oeste,DF,,53,,,,2023-03-20,12,3015268.0,899326,0,11853,0,,,
2536,Centro-Oeste,DF,,53,,,,2023-03-21,12,3015268.0,899326,0,11853,0,,,
2537,Centro-Oeste,DF,,53,,,,2023-03-22,12,3015268.0,899326,0,11853,0,,,
2538,Centro-Oeste,DF,,53,,,,2023-03-23,12,3015268.0,899326,0,11853,0,,,
2539,Centro-Oeste,DF,,53,,,,2023-03-24,12,3015268.0,899326,0,11853,0,,,
2540,Centro-Oeste,DF,,53,,,,2023-03-25,12,3015268.0,900118,792,11853,0,,,
2541,Centro-Oeste,DF,,53,,,,2023-03-26,13,3015268.0,900118,0,11853,0,,,
2542,Centro-Oeste,DF,,53,,,,2023-03-27,13,3015268.0,900118,0,11853,0,,,
2543,Centro-Oeste,DF,,53,,,,2023-03-28,13,3015268.0,900118,0,11853,0,,,
2544,Centro-Oeste,DF,,53,,,,2023-03-29,13,3015268.0,900118,0,11853,0,,,
2545,Centro-Oeste,DF,,53,,,,2023-03-30,13,3015268.0,900118,0,11853,0,,,
2546,Centro-Oeste,DF,,53,,,,2023-03-31,13,3015268.0,900118,0,11853,0,,,
2547,Centro-Oeste,DF,,53,,,,2023-04-01,13,3015268.0,901103,985,11853,0,,,
